Median Household Income,state,place,Median Gross Rent,Median Home Value (Owner Occupied)
,48,58928,,176700.0
78467.0,48,58940,1035.0,183700.0
60344.0,48,58952,,215500.0
47143.0,48,59012,844.0,55800.0
99167.0,48,59066,1087.0,326800.0
55367.0,48,59084,776.0,87900.0
61579.0,48,59096,955.0,144600.0
102568.0,48,59108,1418.0,228400.0
64615.0,48,59132,965.0,186800.0
73625.0,48,59156,,116900.0
46000.0,48,59168,,95000.0
59091.0,48,59192,921.0,164400.0
250001.0,48,59210,,340200.0
71806.0,48,59216,,118100.0
16914.0,48,59336,942.0,179700.0
41376.0,48,59384,692.0,68700.0
21496.0,48,59396,412.0,48300.0
51546.0,48,59420,1503.0,116500.0
46406.0,48,59528,,93800.0
53632.0,48,59540,850.0,87800.0
85548.0,48,59576,1554.0,225100.0
,48,59612,,
38214.0,48,59636,579.0,61600.0
113438.0,48,59642,,235700.0
159164.0,48,59696,1741.0,524700.0
100134.0,48,59748,2032.0,242800.0
,48,59794,,
33108.0,48,59798,,103300.0
37000.0,48,59984,,60000.0
93250.0,48,59996,,175000.0
,48,60020,,116700.0
72188.0,48,60026,,162400.0
51806.0,48,60044,571.0,54800.0
36944.0,48,60080,613.0,94300.0
,48,60092,,
,48,60098,,
41765.0,48,60140,799.0,135500.0
,48,60164,1443.0,
41579.0,48,60176,758.0,73300.0
53601.0,48,60188,907.0,122900.0
,48,60278,,
,48,60290,,
43571.0,48,60356,675.0,55100.0
,48,60380,,
,48,60408,,
,48,60422,,
,48,60458,,
,48,60478,,
,48,60480,325.0,
,48,60482,,225700.0
16962.0,48,60518,,20400.0
,48,60529,,202300.0
156518.0,48,60534,,
66944.0,48,60539,765.0,179400.0
82386.0,48,60544,1120.0,192800.0
,48,60554,,
108571.0,48,60608,2104.0,
32917.0,48,60632,818.0,42000.0
,48,60644,,55400.0
61518.0,48,60668,,96200.0
119009.0,48,60672,1390.0,243600.0
,48,60686,,
68750.0,48,60752,,
39291.0,48,60836,772.0,51800.0
101591.0,48,60932,,
250001.0,48,61040,,2000001.0
,48,61076,,
56898.0,48,61124,1000.0,108700.0
125583.0,48,61172,1345.0,239300.0
86902.0,48,61196,1429.0,249700.0
,48,61280,,170300.0
48125.0,48,61340,883.0,76800.0
53047.0,48,61352,942.0,134600.0
51152.0,48,61436,612.0,76100.0
,48,61454,,
,48,61466,,90300.0
42500.0,48,61508,854.0,117900.0
56719.0,48,61532,,
93920.0,48,61568,998.0,290200.0
58375.0,48,61592,1062.0,173600.0
65714.0,48,61604,941.0,158600.0
92833.0,48,61616,1266.0,153700.0
78365.0,48,61700,882.0,169100.0
50268.0,48,61724,,104600.0
74038.0,48,61736,979.0,96300.0
106607.0,48,61766,,305900.0
,48,61784,,90000.0
87720.0,48,61796,1555.0,326900.0
68250.0,48,61820,792.0,51200.0
67266.0,48,61844,1221.0,178900.0
,48,61880,,73800.0
52589.0,48,61892,942.0,175600.0
67467.0,48,61904,1156.0,191300.0
89464.0,48,62108,1010.0,103400.0
38333.0,48,62132,,50000.0
33149.0,48,62138,708.0,65400.0
42050.0,48,62168,539.0,96700.0
36579.0,48,62180,785.0,86500.0
60096.0,48,62240,998.0,141500.0
30583.0,48,62252,573.0,32600.0
,48,62318,,
61566.0,48,62384,1170.0,151600.0
61429.0,48,62408,1113.0,183700.0
57891.0,48,62468,,81400.0
,48,62486,,43800.0
111694.0,48,62504,1543.0,335000.0
34896.0,48,62528,,38800.0
27222.0,48,62564,329.0,63500.0
87282.0,48,62588,1339.0,183400.0
38497.0,48,62600,872.0,76300.0
56371.0,48,62612,594.0,49500.0
103403.0,48,62624,733.0,73900.0
36458.0,48,62636,753.0,31400.0
38636.0,48,62672,798.0,107100.0
43922.0,48,62732,,
62103.0,48,62804,1096.0,213000.0
36645.0,48,62816,622.0,61100.0
107301.0,48,62828,1395.0,295600.0
66489.0,48,62834,,88400.0
55417.0,48,62870,,62500.0
70489.0,48,62924,859.0,77000.0
207969.0,48,63008,3501.0,1306600.0
25933.0,48,63020,445.0,72800.0
106563.0,48,63044,1298.0,243300.0
42500.0,48,63140,867.0,55800.0
100806.0,48,63164,,239100.0
48036.0,48,63176,795.0,62800.0
35121.0,48,63188,540.0,62000.0
34219.0,48,63200,,73300.0
85238.0,48,63272,,187500.0
61116.0,48,63284,1149.0,188700.0
77407.0,48,63332,904.0,206000.0
50750.0,48,63350,810.0,123600.0
52159.0,48,63380,917.0,158700.0
76625.0,48,63404,560.0,75800.0
40402.0,48,63464,429.0,51600.0
64712.0,48,63476,,
86587.0,48,63500,1413.0,281500.0
143750.0,48,63524,,590900.0
51929.0,48,63560,,130500.0
102965.0,48,63572,1664.0,256500.0
46429.0,48,63584,655.0,87300.0
99726.0,48,63668,1525.0,218600.0
24489.0,48,63752,1064.0,52000.0
77500.0,48,63782,961.0,182000.0
34138.0,48,63788,,68800.0
52102.0,48,63848,907.0,82800.0
25000.0,48,64004,573.0,68300.0
114593.0,48,64064,1602.0,283000.0
48170.0,48,64088,771.0,83300.0
89071.0,48,64112,1459.0,206400.0
101602.0,48,64172,1375.0,228200.0
61364.0,48,64184,696.0,96700.0
135250.0,48,64220,1625.0,374200.0
,48,64244,,56700.0
80107.0,48,64268,1082.0,312600.0
13367.0,48,64307,652.0,52500.0
,48,64316,,
14712.0,48,64322,,53500.0
51210.0,48,64442,,12900.0
,48,64448,,
67283.0,48,64460,896.0,211000.0
59148.0,48,64472,919.0,152100.0
55084.0,48,65000,1090.0,167700.0
26838.0,48,65024,751.0,67000.0
33245.0,48,65036,789.0,68500.0
33507.0,48,65048,,63200.0
,48,65049,,
2499.0,48,65050,,
82500.0,48,65066,880.0,172700.0
49022.0,48,65084,,80600.0
,48,65168,,
42148.0,48,65180,497.0,69800.0
,48,65210,,
42143.0,48,65240,,87700.0
,48,65342,,
47094.0,48,65344,992.0,101500.0
61429.0,48,65345,531.0,138900.0
41871.0,48,65360,766.0,82100.0
44531.0,48,65372,1125.0,173500.0
,48,65378,,
33438.0,48,65384,,34400.0
75531.0,48,65408,1293.0,199200.0
24250.0,48,65432,,
46060.0,48,65516,800.0,95100.0
,48,65532,,
106607.0,48,65552,,383300.0
70640.0,48,65564,1043.0,137500.0
42500.0,48,65600,1172.0,201200.0
54375.0,48,65612,,99500.0
80263.0,48,65620,,23200.0
28250.0,48,65636,,40000.0
39583.0,48,65648,819.0,100300.0
54007.0,48,65660,993.0,108400.0
55913.0,48,65672,387.0,48600.0
,48,65678,,
77857.0,48,65690,754.0,259400.0
,48,65708,,
84602.0,48,65726,897.0,235900.0
29850.0,48,65744,631.0,33800.0
,48,65756,,
148135.0,48,65762,,377800.0
27464.0,48,65768,729.0,46100.0
37188.0,48,65774,,
,48,65777,,
62984.0,48,65780,,
,48,65792,,80000.0
52888.0,48,65864,1078.0,203400.0
42778.0,48,65876,,
116021.0,48,66000,1833.0,276700.0
51625.0,48,66008,935.0,110200.0
149872.0,48,66089,1410.0,406600.0
87492.0,48,66128,1359.0,241100.0
43682.0,48,66188,952.0,107200.0
25810.0,48,66248,524.0,44000.0
78750.0,48,66284,905.0,111600.0
46875.0,48,66332,969.0,120300.0
99038.0,48,66368,1356.0,240900.0
94967.0,48,66392,1373.0,277200.0
41465.0,48,66416,1073.0,110400.0
59950.0,48,66428,1200.0,162800.0
48229.0,48,66440,,53600.0
59688.0,48,66464,990.0,154300.0
22717.0,48,66512,247.0,49200.0
37636.0,48,66536,813.0,76000.0
52041.0,48,66644,947.0,159400.0
157917.0,48,66686,,467300.0
84808.0,48,66704,1584.0,218000.0
66128.0,48,66764,839.0,127200.0
80884.0,48,66806,1491.0,358300.0
48109.0,48,66848,826.0,49100.0
50990.0,48,66884,,137500.0
38983.0,48,66908,595.0,89600.0
43393.0,48,66968,519.0,74800.0
58521.0,48,67010,921.0,86000.0
147674.0,48,67082,2307.0,469200.0
117679.0,48,67100,1475.0,348500.0
65764.0,48,67136,968.0,187000.0
38958.0,48,67160,815.0,66200.0
194531.0,48,67268,,706200.0
,48,67340,,17500.0
,48,67364,,
65357.0,48,67376,,102900.0
52140.0,48,67400,1189.0,
44750.0,48,67424,749.0,85700.0
51923.0,48,67472,,81900.0
53536.0,48,67496,1017.0,157900.0
21739.0,48,67554,719.0,75800.0
75167.0,48,67640,867.0,168400.0
41172.0,48,67664,,
124917.0,48,67688,2042.0,232100.0
152609.0,48,67763,2179.0,365200.0
,48,67772,769.0,
42788.0,48,67775,,98800.0
34688.0,48,67778,,57000.0
53781.0,48,67832,842.0,115100.0
37895.0,48,67904,,58800.0
117589.0,48,67964,,296700.0
37891.0,48,68036,541.0,80500.0
42321.0,48,68120,,33600.0
36438.0,48,68132,868.0,46500.0
47050.0,48,68180,909.0,81000.0
32250.0,48,68300,788.0,61100.0
58095.0,48,68456,771.0,180200.0
41944.0,48,68504,1076.0,66400.0
71875.0,48,68576,646.0,138700.0
49190.0,48,68624,805.0,91000.0
42042.0,48,68636,779.0,101900.0
65725.0,48,68678,910.0,116300.0
66941.0,48,68708,881.0,148400.0
47188.0,48,68720,731.0,102800.0
55809.0,48,68756,645.0,126600.0
82880.0,48,68762,1537.0,195800.0
55563.0,48,68828,1023.0,99000.0
27124.0,48,68846,578.0,54500.0
,48,68966,,
,48,68978,,
51188.0,48,69020,1048.0,129500.0
239833.0,48,69032,1497.0,723800.0
36036.0,48,69072,,38600.0
75357.0,48,69104,1133.0,111900.0
57917.0,48,69120,850.0,112500.0
60688.0,48,69140,1313.0,411800.0
39355.0,48,69194,,114500.0
166042.0,48,69272,1715.0,1522400.0
51563.0,48,69326,,158300.0
70625.0,48,69353,,139000.0
,48,69380,,
33824.0,48,69432,666.0,63200.0
37188.0,48,69476,713.0,101600.0
59500.0,48,69548,967.0,157100.0
72708.0,48,69560,,
78122.0,48,69596,1540.0,169700.0
140333.0,48,69608,,
,48,69708,,106400.0
,48,69764,,22500.0
62955.0,48,69800,1130.0,161700.0
224722.0,48,69830,2455.0,940600.0
34688.0,48,69848,550.0,47500.0
77718.0,48,69908,1314.0,200800.0
94688.0,48,69932,721.0,332500.0
45641.0,48,69980,750.0,60100.0
54861.0,48,70040,605.0,79600.0
67031.0,48,70052,1288.0,202400.0
106250.0,48,70076,,265000.0
181486.0,48,70154,1471.0,558300.0
50552.0,48,70208,1012.0,153700.0
57212.0,48,70232,906.0,73400.0
47411.0,48,70340,725.0,81800.0
59766.0,48,70376,871.0,113100.0
156667.0,48,70406,,634400.0
,48,70460,,166300.0
,48,70520,,119400.0
44231.0,48,70544,695.0,93900.0
41466.0,48,70580,486.0,52500.0
45938.0,48,70604,,76100.0
66071.0,48,70688,680.0,
63788.0,48,70772,589.0,100000.0
123733.0,48,70808,1828.0,344400.0
36708.0,48,70868,584.0,65400.0
51332.0,48,70904,868.0,146700.0
,48,70940,,
50817.0,48,71060,788.0,81300.0
137656.0,48,71156,1021.0,409900.0
55697.0,48,71180,910.0,96600.0
73750.0,48,71228,857.0,500000.0
,48,71236,,47400.0
81433.0,48,71264,,
,48,71274,,
,48,71289,,
122083.0,48,71324,3501.0,622100.0
,48,71356,344.0,
79118.0,48,71384,1689.0,209800.0
69975.0,48,71492,979.0,120200.0
41220.0,48,71540,805.0,70700.0
,48,71636,,
51031.0,48,71684,927.0,84400.0
32304.0,48,71696,,45100.0
39142.0,48,71708,936.0,80900.0
30324.0,48,71732,651.0,64300.0
127115.0,48,71756,2889.0,365200.0
,48,71820,,
,48,71824,,
46250.0,48,71924,763.0,125600.0
60629.0,48,71948,939.0,185700.0
138438.0,48,71960,2555.0,289700.0
114643.0,48,71966,,241400.0
62083.0,48,72020,718.0,88000.0
51250.0,48,72080,894.0,91300.0
56058.0,48,72176,968.0,158000.0
20962.0,48,72188,402.0,57900.0
41319.0,48,72248,,96500.0
57904.0,48,72284,1071.0,145900.0
180958.0,48,72296,,634300.0
46643.0,48,72368,847.0,141800.0
56906.0,48,72392,1057.0,142600.0
95045.0,48,72464,871.0,78800.0
42788.0,48,72476,735.0,81400.0
96901.0,48,72530,1596.0,272200.0
168160.0,48,72578,2783.0,600200.0
61875.0,48,72581,1417.0,91300.0
130011.0,48,72656,1617.0,390800.0
51000.0,48,72740,1075.0,198400.0
,48,72758,,
62941.0,48,72776,768.0,91100.0
47250.0,48,72788,791.0,64600.0
53125.0,48,72800,,108000.0
68125.0,48,72824,966.0,119700.0
38674.0,48,72872,778.0,107000.0
41550.0,48,72896,,40000.0
42708.0,48,72902,1606.0,70300.0
,48,72948,,
,48,72950,,
,48,72952,,
,48,72954,,
104857.0,48,72989,1620.0,548000.0
,48,72992,,54700.0
125250.0,48,73030,,294400.0
116447.0,48,73057,1772.0,365200.0
35052.0,48,73076,580.0,72100.0
76875.0,48,73112,1600.0,169300.0
61875.0,48,73124,858.0,65000.0
54848.0,48,73148,880.0,49700.0
54375.0,48,73196,,40000.0
125917.0,48,73224,,221300.0
89712.0,48,73268,1215.0,170100.0
65981.0,48,73316,1099.0,233700.0
60833.0,48,73328,999.0,161900.0
57917.0,48,73352,1156.0,127600.0
64821.0,48,73376,,81400.0
72634.0,48,73424,,300000.0
55750.0,48,73496,,45800.0
,48,73526,,
69938.0,48,73562,2168.0,251400.0
68750.0,48,73580,,52100.0
68472.0,48,73592,738.0,106000.0
31875.0,48,73652,580.0,80600.0
28565.0,48,73664,561.0,59500.0
170679.0,48,73710,1653.0,492000.0
42991.0,48,73724,975.0,91000.0
66949.0,48,73748,1057.0,136700.0
60170.0,48,73856,,157800.0
33767.0,48,73868,656.0,71000.0
,48,73904,,
,48,73928,,
42750.0,48,73964,510.0,37100.0
54375.0,48,74048,1037.0,109600.0
48872.0,48,74132,853.0,57800.0
58385.0,48,74144,1021.0,170100.0
46250.0,48,74168,,64100.0
65188.0,48,74216,1033.0,153500.0
,48,74228,,
,48,74240,,231300.0
250001.0,48,74312,1038.0,218800.0
70500.0,48,74372,,322500.0
64115.0,48,74408,1074.0,197700.0
247045.0,48,74492,2536.0,1380600.0
92788.0,48,74576,1076.0,
46439.0,48,74588,846.0,91300.0
,48,74594,,57600.0
24375.0,48,74648,,70900.0
31719.0,48,74660,,
,48,74667,,
,48,74668,,
,48,74670,,91800.0
44417.0,48,74732,976.0,87000.0
69286.0,48,74756,788.0,142600.0
62973.0,48,74895,750.0,88100.0
59167.0,48,74912,869.0,137900.0
75543.0,48,74924,1019.0,199100.0
108879.0,48,74984,,116800.0
33152.0,48,75032,808.0,64800.0
55551.0,48,75068,,153000.0
70000.0,48,75188,890.0,96000.0
91058.0,48,75236,1053.0,187300.0
43338.0,48,75308,754.0,71600.0
59010.0,48,75428,996.0,157500.0
,48,75432,,
53091.0,48,75476,719.0,90800.0
,48,75554,,
,48,75614,,78000.0
,48,75617,,
,48,75626,,
55461.0,48,75668,800.0,86100.0
141797.0,48,75752,1307.0,705200.0
33000.0,48,75764,746.0,64000.0
42687.0,48,76000,939.0,149400.0
,48,76012,,139300.0
49485.0,48,76024,548.0,57400.0
,48,76048,,
76583.0,48,76096,779.0,149400.0
36964.0,48,76228,1040.0,123900.0
35378.0,48,76240,643.0,87800.0
33438.0,48,76348,918.0,66500.0
60890.0,48,76564,,113200.0
62917.0,48,76576,1589.0,129500.0
76250.0,48,76612,,115200.0
43011.0,48,76636,1144.0,83300.0
78379.0,48,76672,1540.0,170000.0
74789.0,48,76816,1201.0,227700.0
69953.0,48,76864,1132.0,221700.0
62813.0,48,76924,1107.0,213200.0
56586.0,48,76948,1151.0,203800.0
55091.0,48,77020,466.0,155100.0
43182.0,48,77044,788.0,51800.0
63750.0,48,77056,,143800.0
60096.0,48,77080,,
36701.0,48,77152,519.0,57300.0
79500.0,48,77164,485.0,102100.0
50417.0,48,77176,678.0,71700.0
58583.0,48,77196,1215.0,292300.0
49767.0,48,77272,790.0,91800.0
49494.0,48,77332,934.0,122300.0
47813.0,48,77336,,41700.0
78750.0,48,77380,,58800.0
75239.0,48,77416,958.0,116700.0
,48,77422,,
29183.0,48,77490,,
250001.0,48,77620,3501.0,1912800.0
191667.0,48,77632,1365.0,1195400.0
52985.0,48,77662,953.0,117300.0
24032.0,48,77680,1076.0,
58261.0,48,77728,857.0,112800.0
96500.0,48,77740,1083.0,347600.0
174167.0,48,77746,,487000.0
56379.0,48,77752,1024.0,88700.0
244583.0,48,77788,2250.0,1669600.0
25024.0,48,77866,647.0,81100.0
48984.0,48,77896,1056.0,49900.0
250001.0,48,77956,3330.0,1192200.0
28673.0,48,78016,769.0,81100.0
60529.0,48,78040,953.0,141400.0
62697.0,48,78076,1492.0,197600.0
42555.0,48,78136,852.0,107000.0
50769.0,48,78208,828.0,123100.0
120694.0,48,78316,,107900.0
42188.0,48,78328,661.0,63400.0
87650.0,48,78388,1362.0,166900.0
81219.0,48,78436,1074.0,187900.0
72899.0,48,78532,937.0,168500.0
49627.0,48,78544,1094.0,137600.0
42161.0,48,78628,635.0,156000.0
45938.0,48,78640,,
40950.0,48,78664,723.0,79600.0
50856.0,48,79000,869.0,109000.0
49430.0,48,79036,633.0,74900.0
45000.0,48,79180,,58600.0
49323.0,48,79192,1053.0,142100.0
66346.0,48,79204,,190800.0
53442.0,48,79408,1032.0,94700.0
59967.0,48,79456,1219.0,169200.0
101285.0,48,79492,2129.0,269500.0
44175.0,48,79564,766.0,91500.0
58187.0,48,79576,956.0,73900.0
37750.0,48,79612,840.0,77300.0
70644.0,48,79624,648.0,415200.0
83667.0,48,79672,1071.0,225400.0
74375.0,48,79684,,128400.0
49219.0,48,79696,781.0,153800.0
66250.0,48,79720,,68300.0
,48,79756,,209100.0
102230.0,48,79768,769.0,112000.0
60587.0,48,79792,950.0,132800.0
55766.0,48,79816,861.0,91600.0
47679.0,48,79828,950.0,117900.0
39551.0,48,79876,575.0,49500.0
97917.0,48,79919,1500.0,200000.0
44788.0,48,79948,913.0,96500.0
82063.0,48,79972,1183.0,211400.0
84306.0,48,80044,,190600.0
70893.0,48,80058,1712.0,314500.0
93929.0,48,80144,1700.0,166700.0
51486.0,48,80176,802.0,68700.0
46250.0,48,80188,721.0,81700.0
48250.0,48,80212,832.0,127400.0
105483.0,48,80224,1602.0,250900.0
40987.0,48,80296,693.0,84500.0
60679.0,48,80350,1171.0,163600.0
98994.0,48,80356,1733.0,267800.0
154327.0,48,80428,,
43750.0,48,80440,385.0,143800.0
42882.0,48,80560,765.0,92700.0
67816.0,48,80584,768.0,169200.0
,48,80686,,
35499.0,48,80716,427.0,104300.0
96272.0,48,80722,,65500.0
,48,80724,,
31397.0,48,80728,716.0,58200.0
27468.0,48,80740,720.0,58500.0
62431.0,48,80836,,302900.0
138438.0,49,540,3071.0,698900.0
52917.0,49,650,,1750000.0
82813.0,49,760,725.0,172100.0
47813.0,49,870,1018.0,280000.0
83929.0,49,1090,1730.0,289300.0
82772.0,49,1310,1368.0,351400.0
38750.0,49,1530,,86800.0
64783.0,49,1750,,239500.0
42143.0,49,1860,,300000.0
64922.0,49,1905,,367400.0
87500.0,49,2740,675.0,193000.0
89659.0,49,2960,,390800.0
69583.0,49,3345,1094.0,174000.0
65000.0,49,3950,1318.0,252500.0
73456.0,49,4060,933.0,248400.0
72000.0,49,4720,1406.0,584100.0
63021.0,49,5050,823.0,241700.0
,49,5380,,
47188.0,49,5490,765.0,203300.0
54479.0,49,5534,1287.0,131800.0
61952.0,49,6370,765.0,191700.0
83750.0,49,6590,,275000.0
48810.0,49,6700,,186500.0
113007.0,49,6810,1476.0,504200.0
,49,6920,,
44559.0,49,7470,721.0,184800.0
89365.0,49,7690,1221.0,375100.0
,49,8020,,
60615.0,49,8460,816.0,227100.0
127686.0,49,8570,,637300.0
,49,8787,540.0,
,49,9725,,
,49,10330,1009.0,173800.0
77321.0,49,10440,675.0,177500.0
53348.0,49,10660,685.0,143800.0
46667.0,49,11000,,323200.0
55022.0,49,11320,861.0,245700.0
90250.0,49,11430,,350000.0
,49,11435,,
117984.0,49,11440,1913.0,445100.0
66705.0,49,11870,695.0,244000.0
107808.0,49,11980,1376.0,374800.0
54479.0,49,12200,,294200.0
92273.0,49,12260,880.0,286600.0
76875.0,49,12420,1432.0,459600.0
55625.0,49,12970,725.0,221500.0
55694.0,49,13190,738.0,215400.0
39375.0,49,13300,,168800.0
,49,13740,,
64689.0,49,13850,1196.0,241300.0
82609.0,49,14070,706.0,175000.0
90397.0,49,14290,1534.0,305400.0
80529.0,49,14840,1030.0,277900.0
70076.0,49,15720,1325.0,274600.0
62857.0,49,15830,,240300.0
55625.0,49,15940,650.0,217300.0
99645.0,49,16270,1402.0,454700.0
49100.0,49,16490,,340900.0
65033.0,49,18090,,433300.0
89844.0,49,18140,950.0,550000.0
62375.0,49,18910,877.0,173200.0
,49,19020,,192200.0
76667.0,49,19680,,277800.0
116977.0,49,20120,1501.0,569700.0
65208.0,49,20340,906.0,165600.0
93482.0,49,20450,916.0,
,49,20780,,
91993.0,49,20810,1663.0,356600.0
170677.0,49,20850,2739.0,839500.0
39583.0,49,20890,760.0,64200.0
,49,21880,,
124375.0,49,21990,,638400.0
,49,22210,,315500.0
108750.0,49,22370,1472.0,436800.0
60833.0,49,22540,639.0,93800.0
56786.0,49,22650,820.0,208300.0
93068.0,49,22760,900.0,337000.0
66875.0,49,22870,,93300.0
143472.0,49,22875,1600.0,774700.0
65625.0,49,23200,1201.0,242700.0
124737.0,49,23310,,486300.0
68828.0,49,23420,1205.0,234400.0
60982.0,49,23530,794.0,290800.0
135932.0,49,23640,,442400.0
39808.0,49,23750,743.0,184400.0
61202.0,49,24080,,158200.0
91250.0,49,24410,,392900.0
57768.0,49,24630,1033.0,192800.0
107559.0,49,24740,1315.0,431900.0
98088.0,49,24850,640.0,356600.0
65781.0,49,25070,498.0,175000.0
64236.0,49,25180,554.0,163800.0
65833.0,49,25290,1039.0,225000.0
70669.0,49,25510,646.0,197300.0
,49,25910,,283300.0
32917.0,49,26610,,153700.0
63125.0,49,26720,923.0,205000.0
97708.0,49,26940,1142.0,518400.0
,49,27270,,
104593.0,49,27490,1538.0,472800.0
46029.0,49,27902,,
57679.0,49,27930,800.0,267700.0
50762.0,49,28150,730.0,215200.0
102917.0,49,28810,543.0,445100.0
56607.0,49,29360,,151100.0
95625.0,49,29580,650.0,252700.0
85417.0,49,30130,1005.0,221600.0
107120.0,49,30900,,739600.0
84923.0,49,31120,810.0,300900.0
39868.0,49,31670,484.0,102000.0
73625.0,49,32660,990.0,214800.0
,49,33002,,
,49,33027,,
34063.0,49,33100,573.0,203800.0
77426.0,49,33540,1121.0,285000.0
86250.0,49,33760,,292900.0
86365.0,49,34200,1276.0,381200.0
58528.0,49,34530,725.0,154400.0
95167.0,49,34640,775.0,294900.0
62639.0,49,34750,,124200.0
109154.0,49,34970,1506.0,435900.0
63333.0,49,35120,1311.0,586500.0
156136.0,49,35190,2104.0,644400.0
62857.0,49,35300,983.0,340600.0
63375.0,49,35740,914.0,98200.0
203333.0,49,35823,,
72083.0,49,35960,1057.0,162100.0
97911.0,49,36070,1391.0,541800.0
94375.0,49,36290,1036.0,325000.0
103828.0,49,36400,,371900.0
75764.0,49,36620,883.0,158900.0
58523.0,49,36730,623.0,368600.0
59539.0,49,36950,569.0,151100.0
89167.0,49,37060,967.0,373000.0
57409.0,49,37170,1066.0,286400.0
82787.0,49,37390,963.0,338100.0
73971.0,49,37500,832.0,256900.0
138750.0,49,37690,,580400.0
74643.0,49,37924,,522100.0
64786.0,49,38710,1295.0,369000.0
47966.0,49,39040,,158200.0
60833.0,49,39370,738.0,180800.0
,49,39590,,145000.0
74728.0,49,39810,1145.0,361700.0
65473.0,49,39920,1089.0,268100.0
56406.0,49,40030,663.0,238600.0
61250.0,49,40250,,194300.0
110700.0,49,40360,1145.0,410900.0
72739.0,49,40470,1523.0,240400.0
22240.0,49,41020,,178100.0
,49,41350,,216700.0
54205.0,49,41680,613.0,133300.0
83983.0,49,42230,967.0,590300.0
80000.0,49,42560,,313300.0
,49,42890,,137500.0
,49,43110,,
51058.0,49,43440,1118.0,239000.0
85224.0,49,43660,1182.0,320000.0
61500.0,49,43880,788.0,188300.0
72434.0,49,44100,836.0,356600.0
108669.0,49,44320,1562.0,416800.0
65357.0,49,44650,840.0,215800.0
69167.0,49,44760,784.0,248600.0
109395.0,49,44870,,509400.0
100351.0,49,45090,1336.0,478800.0
60000.0,49,45530,904.0,241700.0
46761.0,49,45860,870.0,238400.0
70000.0,49,46410,,300000.0
61875.0,49,46740,,137500.0
64700.0,49,47180,681.0,263000.0
72705.0,49,47290,1212.0,252900.0
60000.0,49,47620,,147900.0
49167.0,49,47730,906.0,190200.0
109464.0,49,47840,983.0,395600.0
114449.0,49,47950,1444.0,502200.0
80250.0,49,48170,,562500.0
77554.0,49,48300,1255.0,381500.0
37813.0,49,48610,,242400.0
71042.0,49,48720,1063.0,212900.0
44464.0,49,48830,813.0,193800.0
96563.0,49,49160,685.0,350800.0
,49,49380,,
65897.0,49,49710,1246.0,301600.0
108672.0,49,49820,2788.0,609900.0
72500.0,49,50040,922.0,145700.0
81577.0,49,50150,1238.0,431100.0
78073.0,49,50370,831.0,291200.0
61500.0,49,50590,877.0,205900.0
42083.0,49,50700,870.0,271300.0
,49,50810,,
85500.0,49,51140,996.0,312700.0
64833.0,49,51360,,202100.0
63250.0,49,51470,,32800.0
68807.0,49,51580,1054.0,199000.0
101757.0,49,51910,1018.0,351800.0
63902.0,49,52130,914.0,178100.0
129196.0,49,52460,2152.0,538100.0
59776.0,49,53010,1130.0,200800.0
72524.0,49,53230,1224.0,338700.0
47875.0,49,53340,686.0,120800.0
83327.0,49,53560,1056.0,231300.0
,49,53890,635.0,9999.0
82000.0,49,54110,,166200.0
74113.0,49,54220,871.0,291100.0
60625.0,49,54330,,
66250.0,49,54440,1021.0,419000.0
66125.0,49,54550,582.0,266700.0
90188.0,49,54660,1224.0,296400.0
76709.0,49,54990,1234.0,338500.0
93490.0,49,55100,1095.0,328500.0
84661.0,49,55210,1305.0,364100.0
64664.0,49,55430,530.0,167300.0
97083.0,49,55650,,399600.0
,49,55760,,
58284.0,49,55980,930.0,221400.0
14625.0,49,56440,,44000.0
48162.0,49,56750,,337500.0
75313.0,49,56860,777.0,154900.0
67321.0,49,57080,850.0,205600.0
70412.0,49,57300,1144.0,329000.0
93452.0,49,57630,,416100.0
,49,57740,684.0,192200.0
74519.0,49,57850,850.0,361600.0
64038.0,49,57960,1029.0,231900.0
121701.0,49,58070,1661.0,1371600.0
44085.0,49,58510,984.0,195600.0
75682.0,49,58730,1244.0,278100.0
102014.0,49,59280,,875000.0
89069.0,49,59390,894.0,312400.0
93750.0,49,59555,,350000.0
111176.0,49,60270,,424600.0
107222.0,49,60710,916.0,402400.0
81850.0,49,60930,1291.0,348800.0
110687.0,49,61150,1329.0,391500.0
69583.0,49,61260,,221700.0
48958.0,49,61590,1125.0,209400.0
45429.0,49,62030,781.0,153700.0
89167.0,49,62360,1168.0,356900.0
53572.0,49,62470,973.0,328500.0
,49,62910,,294400.0
83068.0,49,63020,584.0,150000.0
66250.0,49,63240,758.0,167100.0
53836.0,49,63570,685.0,202600.0
74688.0,49,63680,761.0,256900.0
63079.0,49,64010,1109.0,257700.0
83375.0,49,64120,888.0,297700.0
94250.0,49,64230,,235300.0
107674.0,49,64340,1487.0,397000.0
39500.0,49,64560,960.0,380400.0
78750.0,49,64590,530.0,238300.0
62375.0,49,64670,835.0,212200.0
76611.0,49,65110,1197.0,252100.0
75909.0,49,65240,988.0,265200.0
63604.0,49,65330,1157.0,344200.0
92250.0,49,65770,1355.0,393900.0
55990.0,49,65880,718.0,174600.0
65880.0,49,67000,1141.0,380200.0
,49,67400,,
100749.0,49,67440,1460.0,418700.0
84128.0,49,67660,1627.0,375700.0
82057.0,49,67770,996.0,313500.0
