Median Household Income,state,place,Median Gross Rent,Median Home Value (Owner Occupied)
31250.0,45,70900,344.0,90800.0
53750.0,45,71305,,100000.0
47694.0,45,71395,724.0,139100.0
103750.0,45,71417,1295.0,266000.0
105764.0,45,71890,,215300.0
19886.0,45,71980,487.0,62500.0
39503.0,45,72430,729.0,136300.0
70625.0,45,72520,1075.0,135400.0
43750.0,45,72655,,92500.0
31691.0,45,72745,446.0,68400.0
30357.0,45,72880,,84400.0
26425.0,45,73105,475.0,81600.0
28295.0,45,73330,655.0,109300.0
35963.0,45,73465,621.0,125200.0
20962.0,45,73510,483.0,43800.0
25625.0,45,73600,439.0,97300.0
42277.0,45,73870,649.0,155400.0
23875.0,45,74050,504.0,63900.0
37214.0,45,74095,437.0,91700.0
23472.0,45,74140,719.0,69500.0
26449.0,45,74275,627.0,129200.0
17708.0,45,74590,522.0,81300.0
,45,74635,,
23958.0,45,74680,511.0,66600.0
18914.0,45,74725,521.0,71000.0
27344.0,45,74995,825.0,84000.0
26793.0,45,75220,590.0,65300.0
37609.0,45,75445,542.0,64600.0
27443.0,45,75535,655.0,86200.0
28472.0,45,75580,576.0,62400.0
41847.0,45,75850,679.0,132000.0
35612.0,45,76165,518.0,97500.0
31250.0,45,76345,418.0,76400.0
19926.0,45,76435,409.0,76000.0
33750.0,45,77380,593.0,41000.0
18236.0,45,77672,574.0,64300.0
26042.0,45,77785,567.0,143800.0
33000.0,45,77875,661.0,82500.0
57976.0,45,77920,,75000.0
25432.0,45,77965,538.0,72100.0
20625.0,45,78190,,47500.0
24602.0,45,78460,540.0,79800.0
22192.0,45,78505,549.0,56100.0
45065.0,45,78820,864.0,101600.0
38750.0,45,78910,,48500.0
30564.0,45,79090,421.0,82700.0
31761.0,45,79450,654.0,120800.0
28338.0,45,79630,651.0,100900.0
41718.0,46,100,463.0,116100.0
29531.0,46,460,,21000.0
63500.0,46,520,,70800.0
44688.0,46,540,,18900.0
,46,620,,
40511.0,46,700,378.0,75400.0
45417.0,46,820,578.0,73000.0
21827.0,46,900,397.0,9999.0
43047.0,46,1020,610.0,30500.0
42500.0,46,1140,,40000.0
100156.0,46,1450,,203400.0
21875.0,46,1500,133.0,30000.0
20343.0,46,1740,315.0,24300.0
41500.0,46,2180,380.0,77300.0
36848.0,46,2260,530.0,48700.0
18750.0,46,2340,,18800.0
32500.0,46,2380,390.0,32500.0
35833.0,46,2530,,80100.0
43750.0,46,2540,,32100.0
40625.0,46,2580,504.0,42200.0
51038.0,46,2780,367.0,94700.0
,46,2860,,
34750.0,46,2900,400.0,50600.0
53125.0,46,3060,,62800.0
56897.0,46,3380,464.0,131500.0
48854.0,46,3420,,43800.0
48333.0,46,3860,,27500.0
28636.0,46,3900,,92900.0
45625.0,46,3960,,82500.0
38750.0,46,4380,464.0,98700.0
28333.0,46,4620,,76000.0
50625.0,46,4980,473.0,104600.0
32981.0,46,5540,386.0,75000.0
,46,5580,,
39688.0,46,5620,196.0,35400.0
50250.0,46,5780,684.0,140400.0
55250.0,46,6120,,181300.0
45673.0,46,6180,492.0,65200.0
35417.0,46,6220,281.0,58800.0
33229.0,46,6540,429.0,44000.0
36530.0,46,6620,765.0,116100.0
24375.0,46,6660,,67500.0
64325.0,46,6840,727.0,161400.0
58750.0,46,6940,,60800.0
53333.0,46,7040,794.0,225000.0
60469.0,46,7060,328.0,41400.0
34583.0,46,7180,329.0,55900.0
33750.0,46,7300,343.0,41900.0
40417.0,46,7380,536.0,83000.0
53750.0,46,7420,,57500.0
39403.0,46,7580,588.0,141100.0
28194.0,46,7740,522.0,66300.0
35662.0,46,8060,380.0,35000.0
32143.0,46,8140,338.0,58800.0
37917.0,46,8340,,64400.0
16667.0,46,8460,479.0,9999.0
36181.0,46,8700,285.0,57400.0
43750.0,46,8820,338.0,69400.0
23750.0,46,8860,,9999.0
50833.0,46,9260,444.0,51700.0
40882.0,46,9300,540.0,63800.0
50938.0,46,9420,,17900.0
46538.0,46,9500,528.0,123300.0
22500.0,46,10220,425.0,16700.0
40903.0,46,10500,530.0,81300.0
60938.0,46,10620,,34800.0
36447.0,46,11060,441.0,65200.0
33750.0,46,11140,,50000.0
46136.0,46,11220,425.0,97500.0
41607.0,46,11380,363.0,70800.0
19375.0,46,11500,,9999.0
29773.0,46,11660,428.0,108300.0
44167.0,46,12020,640.0,44000.0
35625.0,46,12100,,35800.0
38625.0,46,12180,291.0,60200.0
47974.0,46,12540,405.0,81400.0
55250.0,46,13220,639.0,89500.0
35833.0,46,13300,483.0,39700.0
94917.0,46,13355,,243300.0
52411.0,46,13380,571.0,96900.0
25000.0,46,13420,,57100.0
25208.0,46,13700,229.0,41800.0
11111.0,46,13840,336.0,9999.0
19167.0,46,13940,99.0,38800.0
45313.0,46,13980,517.0,55000.0
,46,14220,,
17125.0,46,14320,,33100.0
37500.0,46,14580,392.0,33800.0
,46,14660,,162500.0
73144.0,46,14740,833.0,156100.0
35058.0,46,15140,393.0,120500.0
96023.0,46,15250,913.0,271000.0
30625.0,46,15300,,24200.0
45625.0,46,15420,465.0,53300.0
42813.0,46,15540,,71300.0
34904.0,46,15700,520.0,111300.0
56400.0,46,15980,816.0,137800.0
36250.0,46,16060,345.0,22900.0
45147.0,46,16260,363.0,68300.0
34688.0,46,16620,525.0,83300.0
50114.0,46,16820,292.0,30000.0
19107.0,46,16860,725.0,10800.0
42083.0,46,17020,,111300.0
22656.0,46,17420,525.0,31300.0
21953.0,46,17620,355.0,60000.0
20625.0,46,18180,,50000.0
24205.0,46,18300,470.0,55300.0
41442.0,46,18460,594.0,47500.0
54750.0,46,18620,539.0,120200.0
51667.0,46,18700,725.0,88300.0
38125.0,46,19420,375.0,64700.0
38750.0,46,19860,,14700.0
34531.0,46,19980,367.0,73700.0
40417.0,46,20060,588.0,77800.0
25365.0,46,20180,258.0,35500.0
54000.0,46,20340,,96000.0
30724.0,46,20380,415.0,29200.0
64375.0,46,20780,,48000.0
26324.0,46,20980,621.0,63000.0
,46,21060,,
28667.0,46,21260,383.0,50300.0
6875.0,46,21340,,23200.0
,46,21380,,
45104.0,46,21540,458.0,85300.0
41964.0,46,21820,489.0,86300.0
14167.0,46,22100,,48300.0
55841.0,46,22260,826.0,104400.0
28221.0,46,22340,473.0,62300.0
52500.0,46,22580,,32000.0
31000.0,46,22860,420.0,50700.0
29261.0,46,23020,436.0,72500.0
32250.0,46,23140,,76000.0
66250.0,46,23220,308.0,67500.0
,46,23421,,9999.0
92679.0,46,23460,,42900.0
50000.0,46,23820,511.0,115200.0
24706.0,46,23860,244.0,35000.0
44583.0,46,23900,575.0,82900.0
30500.0,46,23980,460.0,30000.0
43393.0,46,24260,535.0,60100.0
39375.0,46,24620,,55600.0
25880.0,46,24775,449.0,9999.0
35714.0,46,24820,658.0,80500.0
90500.0,46,25900,,
41750.0,46,26035,688.0,152100.0
31555.0,46,26180,443.0,50800.0
31250.0,46,26220,,110000.0
56196.0,46,26340,586.0,89800.0
,46,26660,,
66842.0,46,27260,694.0,152400.0
30000.0,46,27300,,30600.0
46875.0,46,27420,383.0,27800.0
54878.0,46,27540,660.0,137200.0
30658.0,46,27820,419.0,57900.0
33750.0,46,27940,,41000.0
30536.0,46,27980,372.0,26800.0
47708.0,46,28140,513.0,56000.0
33359.0,46,28300,850.0,44200.0
32105.0,46,28340,288.0,32800.0
22969.0,46,28420,442.0,42500.0
21944.0,46,28460,,19400.0
35000.0,46,28980,404.0,60800.0
40476.0,46,29100,731.0,141700.0
,46,29340,,
39107.0,46,29500,525.0,20800.0
33906.0,46,30140,333.0,28100.0
31536.0,46,30220,521.0,83200.0
31979.0,46,30300,238.0,48900.0
38068.0,46,30460,426.0,58600.0
29583.0,46,30740,417.0,54000.0
55417.0,46,30900,661.0,101500.0
47500.0,46,30980,335.0,61500.0
38474.0,46,31060,441.0,79800.0
31667.0,46,31620,,44400.0
39500.0,46,31860,439.0,83000.0
38553.0,46,31940,420.0,54200.0
43864.0,46,32020,,51300.0
22500.0,46,32140,389.0,25800.0
33750.0,46,32460,,20000.0
52708.0,46,32700,584.0,95700.0
72981.0,46,32820,759.0,204300.0
35089.0,46,33180,365.0,53800.0
2499.0,46,33380,,
45833.0,46,33580,254.0,59500.0
32391.0,46,33820,518.0,116700.0
35625.0,46,33900,,
49063.0,46,33980,475.0,65200.0
47375.0,46,34340,,75800.0
30606.0,46,34460,545.0,39600.0
37500.0,46,34540,,52500.0
23618.0,46,35100,273.0,40800.0
45938.0,46,35220,,168800.0
72917.0,46,35430,,216400.0
31705.0,46,35460,542.0,63100.0
39722.0,46,35480,,165400.0
36500.0,46,35500,343.0,54700.0
35833.0,46,35780,,21700.0
24615.0,46,35820,421.0,59600.0
16295.0,46,35940,466.0,
38845.0,46,36220,602.0,92800.0
19063.0,46,36260,,15000.0
27418.0,46,36340,383.0,40700.0
53250.0,46,36380,566.0,110200.0
26691.0,46,36460,175.0,42300.0
44375.0,46,36540,333.0,42500.0
32250.0,46,36620,,29900.0
12054.0,46,37140,,25600.0
18750.0,46,37900,425.0,55700.0
28125.0,46,38760,330.0,106300.0
28000.0,46,38860,,27500.0
16736.0,46,39020,,
26563.0,46,39180,323.0,42000.0
,46,39260,,9999.0
26731.0,46,39940,461.0,18400.0
35833.0,46,40020,462.0,41500.0
35097.0,46,40220,449.0,91900.0
22273.0,46,40550,349.0,41100.0
32813.0,46,40580,,38800.0
42222.0,46,40860,459.0,64700.0
37981.0,46,41100,438.0,48700.0
23214.0,46,41180,354.0,22500.0
33750.0,46,41220,,45000.0
53250.0,46,41680,,87800.0
41250.0,46,41860,638.0,55000.0
30156.0,46,41980,344.0,38800.0
43333.0,46,42140,475.0,23100.0
37212.0,46,42260,496.0,96300.0
43088.0,46,42460,424.0,68600.0
,46,42620,,
25893.0,46,42940,567.0,53000.0
60000.0,46,42980,725.0,71700.0
39345.0,46,43100,523.0,103800.0
37417.0,46,43180,451.0,69900.0
33594.0,46,43380,525.0,43900.0
43250.0,46,43500,415.0,91100.0
41845.0,46,43780,,40000.0
31042.0,46,43860,,9999.0
42500.0,46,44020,292.0,26500.0
51875.0,46,44100,492.0,61800.0
37500.0,46,44260,391.0,53300.0
70000.0,46,44620,,16300.0
27292.0,46,44820,228.0,45000.0
31908.0,46,44860,427.0,77000.0
48333.0,46,44940,,38300.0
45357.0,46,45060,550.0,108400.0
34107.0,46,45100,,24500.0
29375.0,46,45180,575.0,32800.0
,46,45420,,
18906.0,46,45548,350.0,36600.0
47083.0,46,45700,730.0,90100.0
47042.0,46,45715,492.0,146700.0
42083.0,46,45740,,34400.0
36250.0,46,46060,,36900.0
42188.0,46,46180,519.0,84500.0
35938.0,46,46500,438.0,57700.0
20833.0,46,46540,340.0,31000.0
80250.0,46,46620,,
75313.0,46,46660,565.0,107900.0
,46,46700,,
33750.0,46,46780,438.0,25500.0
14821.0,46,46900,,33300.0
10000.0,46,46980,,17500.0
48750.0,46,47180,568.0,64400.0
37813.0,46,47460,,14200.0
23750.0,46,47660,,17900.0
50260.0,46,48380,608.0,89600.0
39940.0,46,48460,411.0,83500.0
11406.0,46,48500,509.0,
31875.0,46,48940,463.0,46000.0
43125.0,46,49300,484.0,72200.0
57917.0,46,49460,575.0,97900.0
21016.0,46,49500,,18000.0
38077.0,46,49540,99.0,19500.0
52534.0,46,49600,499.0,135900.0
63906.0,46,49640,,226000.0
33092.0,46,49660,418.0,9999.0
43839.0,46,50020,531.0,58600.0
43194.0,46,50260,428.0,82200.0
26500.0,46,51260,463.0,31100.0
5682.0,46,51340,294.0,9999.0
28409.0,46,51660,,9999.0
36250.0,46,51820,494.0,61900.0
43542.0,46,51940,610.0,123400.0
31250.0,46,52220,423.0,75800.0
21667.0,46,52500,,55800.0
40000.0,46,52860,475.0,61700.0
44099.0,46,52980,668.0,147200.0
53104.0,46,53007,694.0,134100.0
14375.0,46,53220,,39200.0
31250.0,46,53260,,14700.0
37995.0,46,53460,481.0,63300.0
50417.0,46,53940,,16900.0
30750.0,46,54020,563.0,60300.0
52679.0,46,54145,,208900.0
46250.0,46,54220,370.0,30500.0
52679.0,46,54750,,65500.0
55417.0,46,55540,,9999.0
47875.0,46,55820,339.0,38400.0
19514.0,46,55940,432.0,9999.0
35568.0,46,56340,575.0,58500.0
38625.0,46,56380,375.0,40900.0
9688.0,46,56420,,12500.0
26734.0,46,56820,,157700.0
9135.0,46,57060,,13300.0
22727.0,46,57140,440.0,27500.0
46250.0,46,57180,,37500.0
17143.0,46,57260,,73300.0
39028.0,46,57340,495.0,83500.0
36136.0,46,57940,450.0,51500.0
38750.0,46,58140,390.0,31800.0
61964.0,46,58180,,61700.0
64250.0,46,58580,,58300.0
110476.0,46,58590,,302000.0
31250.0,46,58900,,56000.0
50727.0,46,59020,669.0,146500.0
29120.0,46,59260,399.0,62400.0
,46,59700,,
37500.0,46,59940,338.0,48900.0
33713.0,46,60020,526.0,161800.0
36875.0,46,60060,415.0,58100.0
13947.0,46,60500,338.0,48700.0
35227.0,46,60660,285.0,72400.0
33500.0,46,61700,265.0,47100.0
29250.0,46,61740,281.0,55000.0
21786.0,46,61940,,
28125.0,46,61980,388.0,43300.0
31250.0,46,62020,,63300.0
36751.0,46,62100,553.0,116600.0
69643.0,46,62155,1556.0,183700.0
37863.0,46,62220,475.0,39600.0
55000.0,46,62820,325.0,69700.0
68553.0,46,63100,820.0,157800.0
32708.0,46,63620,388.0,44400.0
25000.0,46,63700,,35000.0
34125.0,46,63740,385.0,80000.0
41429.0,46,63940,605.0,61100.0
30078.0,46,64020,244.0,38600.0
45000.0,46,64300,142.0,33000.0
25833.0,46,64540,99.0,28300.0
33750.0,46,64700,,62000.0
16824.0,46,64840,,319200.0
42708.0,46,64860,382.0,60000.0
22083.0,46,65780,675.0,9999.0
28750.0,46,65900,,41700.0
41176.0,46,66260,566.0,112700.0
25417.0,46,66540,414.0,27500.0
,46,66660,,
30534.0,46,66700,572.0,119300.0
27679.0,46,67020,504.0,76600.0
13611.0,46,67220,,15600.0
55000.0,46,67340,708.0,
23750.0,46,67500,,57500.0
50221.0,46,67620,,40600.0
49375.0,46,67700,505.0,118500.0
50781.0,46,67780,,47700.0
28578.0,46,68020,460.0,58800.0
42500.0,46,68100,188.0,55000.0
54167.0,46,68380,577.0,92000.0
40417.0,46,68420,508.0,38800.0
26797.0,46,68580,470.0,22300.0
58750.0,46,68660,,9999.0
73958.0,46,68740,550.0,135700.0
31250.0,46,69140,,60000.0
39970.0,46,69300,558.0,127800.0
27813.0,46,69340,455.0,48300.0
24500.0,46,69420,290.0,30000.0
32500.0,46,69780,342.0,65700.0
31406.0,46,70020,,42100.0
26750.0,46,70140,285.0,18000.0
35069.0,46,70220,414.0,55600.0
45833.0,46,70540,288.0,76300.0
,46,70740,,85000.0
45893.0,46,70940,423.0,80800.0
27679.0,46,71140,326.0,9999.0
28750.0,46,71150,350.0,
32083.0,46,71180,540.0,34800.0
27321.0,46,71340,538.0,36400.0
9375.0,46,71380,,325000.0
34087.0,46,71580,558.0,120500.0
27500.0,46,71940,292.0,46300.0
36364.0,46,71980,509.0,49000.0
,46,72100,,
39250.0,46,72180,493.0,73000.0
33229.0,46,72540,396.0,63800.0
62813.0,46,72620,,52100.0
44583.0,46,72700,442.0,53900.0
57344.0,46,72820,704.0,111300.0
31298.0,46,72900,319.0,
51250.0,46,73020,,61700.0
42956.0,46,73060,504.0,116700.0
43672.0,47,200,533.0,110800.0
34115.0,47,240,425.0,81700.0
25344.0,47,440,538.0,74700.0
42799.0,47,540,684.0,116600.0
30406.0,47,620,420.0,101100.0
43424.0,47,640,588.0,141500.0
35288.0,47,660,506.0,101800.0
26087.0,47,940,565.0,61600.0
37375.0,47,1220,,123800.0
52917.0,47,1480,653.0,171600.0
27833.0,47,1640,683.0,106400.0
87951.0,47,1740,1340.0,225600.0
37244.0,47,2180,685.0,127100.0
31062.0,47,2320,560.0,99900.0
74250.0,47,2340,783.0,171900.0
31897.0,47,2380,554.0,63500.0
41250.0,47,2400,646.0,82200.0
23958.0,47,2780,507.0,86800.0
56776.0,47,3078,1079.0,212500.0
39206.0,47,3120,583.0,64100.0
74514.0,47,3440,1114.0,172500.0
28039.0,47,3680,379.0,79800.0
32050.0,47,3760,531.0,89600.0
22833.0,47,4240,454.0,71400.0
57188.0,47,4460,725.0,206300.0
226250.0,47,4620,1118.0,1000001.0
39250.0,47,4720,627.0,100600.0
31319.0,47,5040,540.0,90600.0
36500.0,47,5140,654.0,183100.0
25294.0,47,5380,567.0,74100.0
85500.0,47,5500,752.0,107300.0
32083.0,47,5860,521.0,55100.0
35536.0,47,6340,597.0,96600.0
30135.0,47,6640,533.0,85500.0
32130.0,47,6740,563.0,109500.0
30833.0,47,6960,645.0,82400.0
30497.0,47,7180,488.0,85200.0
35395.0,47,7280,659.0,100500.0
83365.0,47,7620,,217300.0
50417.0,47,7840,775.0,119400.0
37725.0,47,7860,629.0,73400.0
39531.0,47,8080,850.0,80700.0
126787.0,47,8280,1741.0,481300.0
50833.0,47,8500,823.0,135000.0
36798.0,47,8540,566.0,99000.0
31121.0,47,8920,596.0,89000.0
34423.0,47,8960,450.0,61700.0
28250.0,47,9560,479.0,87500.0
47344.0,47,9860,657.0,123100.0
44524.0,47,9880,631.0,120900.0
24500.0,47,10180,213.0,80800.0
46250.0,47,10440,453.0,83200.0
26208.0,47,10560,440.0,72600.0
32778.0,47,11280,509.0,109800.0
32363.0,47,11360,557.0,83700.0
50078.0,47,11440,833.0,114200.0
24625.0,47,11980,610.0,97000.0
22101.0,47,12100,292.0,91700.0
36071.0,40,4250,299.0,51500.0
44783.0,40,4450,589.0,98900.0
26705.0,40,4700,567.0,85000.0
41813.0,40,4750,508.0,67300.0
19833.0,40,4950,,61500.0
34125.0,40,5000,520.0,68600.0
29464.0,40,5070,,38700.0
47703.0,40,5090,320.0,64200.0
38125.0,40,5400,550.0,52500.0
33947.0,40,5550,531.0,77400.0
43333.0,40,5650,667.0,42700.0
42147.0,40,5700,713.0,101200.0
56548.0,40,5800,592.0,115900.0
24779.0,40,5900,605.0,72300.0
27969.0,40,6100,383.0,35800.0
47171.0,40,6200,817.0,54100.0
55688.0,40,6350,621.0,78800.0
70356.0,40,6400,741.0,174700.0
60179.0,40,6450,,120800.0
,40,6500,,
34411.0,40,6600,527.0,46900.0
35909.0,40,6650,485.0,61400.0
62835.0,40,6700,871.0,151400.0
34070.0,40,6900,,74300.0
41042.0,40,6950,,63000.0
33860.0,40,7300,477.0,51400.0
34625.0,40,7350,467.0,59300.0
21786.0,40,7450,558.0,33200.0
8633.0,40,7500,329.0,42300.0
19679.0,40,7750,523.0,38400.0
52292.0,40,7950,841.0,53300.0
21321.0,40,8050,,151800.0
23125.0,40,8150,,44200.0
19583.0,40,8300,755.0,67300.0
47813.0,40,8400,708.0,44200.0
39250.0,40,8450,768.0,40000.0
46036.0,40,8550,525.0,81900.0
52083.0,40,8600,,92900.0
47019.0,40,8650,545.0,59800.0
90035.0,40,8725,,139100.0
32500.0,40,8750,,51300.0
22581.0,40,8775,,69700.0
27003.0,40,8900,504.0,58900.0
63830.0,40,9050,807.0,144000.0
19350.0,40,9100,479.0,93700.0
31333.0,40,9150,,35800.0
17917.0,40,9400,,168800.0
,40,9612,,
55588.0,40,9650,658.0,75000.0
48000.0,40,9850,417.0,48900.0
24167.0,40,9887,,9999.0
31250.0,40,9950,592.0,137500.0
33819.0,40,10050,475.0,37500.0
42961.0,40,10250,691.0,71800.0
39196.0,40,10400,633.0,86400.0
35368.0,40,10450,458.0,31400.0
11654.0,40,10460,446.0,131300.0
14688.0,40,10550,,33800.0
42500.0,40,10600,467.0,86400.0
68929.0,40,10650,,36400.0
41220.0,40,10700,483.0,88400.0
38077.0,40,10800,520.0,80700.0
37771.0,40,10950,572.0,95300.0
50893.0,40,11050,584.0,77900.0
16250.0,40,11100,565.0,39600.0
41250.0,40,11150,,58800.0
34167.0,40,11300,575.0,34700.0
45000.0,40,11450,405.0,49700.0
37292.0,40,11550,475.0,60800.0
36154.0,40,11600,442.0,68800.0
49000.0,40,11650,488.0,58900.0
20625.0,40,11750,,9999.0
52750.0,40,11900,,55600.0
22368.0,40,11975,,101700.0
35515.0,40,12000,480.0,37200.0
31458.0,40,12050,390.0,49500.0
35500.0,40,12100,526.0,76200.0
68750.0,40,12200,,90000.0
46806.0,40,12300,557.0,55900.0
37727.0,40,12550,703.0,62700.0
56429.0,40,12650,1042.0,101100.0
26500.0,40,12750,468.0,23300.0
51341.0,40,12900,737.0,120600.0
30278.0,40,12915,,58300.0
25859.0,40,12930,,78400.0
68750.0,40,12960,,216300.0
25750.0,40,13000,475.0,34500.0
27321.0,40,13100,,37500.0
46042.0,40,13135,625.0,90800.0
30063.0,40,13500,444.0,82800.0
63333.0,40,13600,496.0,75000.0
26984.0,40,13650,445.0,60100.0
26875.0,40,13700,540.0,70900.0
40368.0,40,13750,625.0,43600.0
27069.0,40,13775,472.0,50200.0
42000.0,40,13800,,62500.0
41518.0,40,13850,,152400.0
40250.0,40,13900,490.0,74200.0
33693.0,40,13950,590.0,80600.0
60625.0,40,14200,642.0,130900.0
40673.0,40,14300,551.0,87600.0
41103.0,40,14350,,182000.0
64500.0,40,14500,,244400.0
39828.0,40,14700,734.0,107200.0
17401.0,40,14900,344.0,59100.0
13542.0,40,15050,,64200.0
45781.0,40,15250,426.0,169700.0
41250.0,40,15300,492.0,45000.0
34722.0,40,15350,664.0,76700.0
38018.0,40,15400,651.0,76800.0
,40,15625,,
24375.0,40,15800,368.0,50600.0
34464.0,40,16050,593.0,71900.0
22226.0,40,16100,558.0,61500.0
46875.0,40,16200,907.0,88100.0
53874.0,40,16350,833.0,120900.0
34250.0,40,16400,488.0,55000.0
25978.0,40,16450,541.0,45900.0
24091.0,40,16500,458.0,44200.0
20417.0,40,17050,,17500.0
33977.0,40,17100,438.0,70600.0
44293.0,40,17110,397.0,104400.0
39583.0,40,17300,788.0,70000.0
31719.0,40,17350,,40000.0
27083.0,40,17550,,42500.0
30417.0,40,17700,586.0,52200.0
44331.0,40,17800,666.0,111700.0
33750.0,40,17850,,66700.0
35000.0,40,17950,480.0,32500.0
30614.0,40,18250,664.0,74000.0
33359.0,40,18450,,60800.0
42222.0,40,18550,481.0,66500.0
33558.0,40,18850,610.0,66900.0
40139.0,40,18950,277.0,37100.0
36989.0,40,19000,369.0,75300.0
32750.0,40,19050,,73800.0
30833.0,40,19150,,49100.0
41458.0,40,19350,531.0,59100.0
24167.0,40,19400,436.0,20000.0
38494.0,40,19450,572.0,72300.0
31500.0,40,19650,,58000.0
35234.0,40,19665,,
36607.0,40,19850,383.0,37200.0
40240.0,40,19900,665.0,75900.0
40515.0,40,20100,,168400.0
28611.0,40,20300,808.0,54300.0
38594.0,40,20450,713.0,53100.0
36167.0,40,20500,625.0,49600.0
29869.0,40,20550,534.0,73500.0
39688.0,40,20650,702.0,80000.0
47440.0,40,20700,735.0,97900.0
27125.0,40,20850,633.0,42500.0
28500.0,40,20900,525.0,83300.0
67798.0,40,21020,,206000.0
67500.0,40,21150,,110200.0
38333.0,40,21200,666.0,41400.0
24250.0,40,21250,,30600.0
55774.0,40,21350,611.0,52800.0
,40,21672,,
31726.0,40,21676,,9999.0
37143.0,40,21700,704.0,58300.0
31315.0,40,21750,329.0,57900.0
29167.0,40,21755,,30400.0
18571.0,40,21760,,9999.0
40634.0,40,21900,563.0,90500.0
36281.0,40,22050,590.0,90700.0
27589.0,40,22200,475.0,23500.0
,40,22275,,
21875.0,40,22350,396.0,52700.0
37692.0,40,22400,310.0,48900.0
32208.0,40,22500,288.0,69800.0
42188.0,40,22550,465.0,81400.0
67939.0,40,23200,819.0,189700.0
40703.0,40,23300,579.0,132400.0
24050.0,40,23350,335.0,33200.0
49240.0,40,23450,510.0,99800.0
46078.0,40,23500,633.0,92500.0
48125.0,40,23550,,85800.0
9655.0,40,23575,,86600.0
24583.0,40,23600,531.0,44000.0
40816.0,40,23700,575.0,82100.0
54000.0,40,23900,1094.0,94700.0
38177.0,40,23950,596.0,79300.0
26250.0,40,24200,322.0,49500.0
85655.0,40,24300,,33700.0
32083.0,40,24460,696.0,77500.0
30275.0,40,24650,482.0,87200.0
24792.0,40,24762,,132500.0
28795.0,40,24850,341.0,34500.0
31146.0,40,24875,339.0,57300.0
31146.0,40,24900,604.0,74900.0
63750.0,40,24950,,55000.0
51042.0,40,25000,,106300.0
49474.0,40,25100,431.0,65500.0
65833.0,40,25250,,88300.0
21429.0,40,25400,930.0,60800.0
41125.0,40,25450,639.0,46700.0
51750.0,40,25650,550.0,89000.0
41667.0,40,25850,616.0,18300.0
48214.0,40,26250,715.0,126600.0
47863.0,40,26350,525.0,90800.0
37632.0,40,26415,,78400.0
26023.0,40,26525,,60700.0
28750.0,40,26750,,13800.0
64453.0,40,26850,645.0,181000.0
47917.0,40,26900,571.0,49800.0
31196.0,40,27100,318.0,49100.0
30096.0,40,27150,498.0,53500.0
33470.0,40,27200,550.0,95100.0
41250.0,40,27350,531.0,49300.0
36111.0,40,27400,534.0,75000.0
18750.0,40,27450,,34800.0
37813.0,40,27500,,96800.0
20417.0,40,27600,420.0,99600.0
38625.0,40,27650,611.0,60500.0
27646.0,40,27800,455.0,34400.0
27667.0,40,27850,498.0,55000.0
88594.0,40,27900,,85000.0
43125.0,40,28250,455.0,37500.0
29327.0,40,28350,483.0,56400.0
42750.0,40,28500,595.0,45800.0
30000.0,40,28700,515.0,72500.0
33750.0,40,28800,234.0,32500.0
31875.0,40,28900,421.0,50200.0
30938.0,40,28950,660.0,18500.0
37500.0,40,29100,820.0,87500.0
17250.0,40,29150,,59000.0
37917.0,40,29300,646.0,
35083.0,40,29400,477.0,64200.0
60298.0,40,29600,923.0,105600.0
53622.0,40,29850,574.0,160100.0
35000.0,40,29900,290.0,42100.0
42708.0,40,30200,472.0,90200.0
29479.0,40,30300,531.0,77700.0
43438.0,40,30350,1050.0,32800.0
57813.0,40,30400,,22900.0
33229.0,40,30600,242.0,45500.0
43438.0,40,30750,,33400.0
32679.0,40,30850,521.0,52200.0
81667.0,40,30900,,125000.0
48977.0,40,30915,,126600.0
32500.0,40,30950,348.0,67200.0
40625.0,40,31000,485.0,34500.0
24531.0,40,31150,,57900.0
29886.0,40,31165,385.0,47500.0
32656.0,40,31250,475.0,48300.0
82981.0,40,31425,,202600.0
32483.0,40,31600,609.0,120900.0
31393.0,40,31700,586.0,91900.0
44487.0,40,31750,606.0,87600.0
28977.0,40,31900,528.0,53600.0
29063.0,40,32050,,65000.0
43333.0,40,32250,523.0,56900.0
16250.0,40,32350,,25000.0
34079.0,40,32550,480.0,55000.0
53689.0,40,32750,707.0,121100.0
35313.0,40,32850,319.0,75900.0
35500.0,40,32900,568.0,70100.0
22115.0,40,33000,,14200.0
21667.0,40,33150,406.0,30500.0
55833.0,40,33300,,36300.0
29329.0,40,33350,455.0,46100.0
28068.0,40,33400,473.0,54300.0
48472.0,40,33450,578.0,52800.0
82813.0,40,33600,,34600.0
45583.0,40,33700,569.0,81900.0
36786.0,40,33750,580.0,65000.0
60481.0,40,34150,,55400.0
43125.0,40,34650,,45000.0
39808.0,40,34750,580.0,77800.0
34000.0,40,34850,,52000.0
18750.0,40,34900,494.0,34400.0
30956.0,40,35000,472.0,48800.0
26250.0,40,35300,,45000.0
26955.0,40,35400,532.0,47200.0
27134.0,40,35500,504.0,37700.0
37083.0,40,35550,606.0,16900.0
29567.0,40,35850,388.0,47200.0
40921.0,40,36000,532.0,68600.0
,40,36020,,
66741.0,40,36090,,82500.0
54583.0,40,36150,596.0,63200.0
19791.0,40,36300,374.0,57100.0
13911.0,40,36400,430.0,56400.0
26250.0,40,36600,,21700.0
38988.0,40,36700,483.0,78200.0
